"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",46.771,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",25.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",53.528,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",44.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",25.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",59.209,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",45.197,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",21.964,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",44.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",25.45,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",58.776,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",60.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",57.47,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",45.197,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",21.964,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",44.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",16.004,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",38.782,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",54.404,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",63.233,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",62.682,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",59.089,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",60.877,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",53.673,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",50.514,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",40.016,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Burkina Faso","LFS - Regional Integrated Survey on Employment and the Informal Sector","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",21.964,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",53.251,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",70.673,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",18.776,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",57.284,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",53.251,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",18.776,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",82.957,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",69.506,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",7.283,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",53.251,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",18.776,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",78.18,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",84.194,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",84.973,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",69.506,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",7.283,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",53.251,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",2.951,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",36.342,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",75.532,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",80.125,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",83.319,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",85.02,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",86.202,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",83.687,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",79.514,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",59.918,,,,"Repository: Eurostat special tabulation"
"Bulgaria","LFS - EU Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",7.283,,,,"Repository: Eurostat special tabulation"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",89.222,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",89.173,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",79.588,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",90.685,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",89.222,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",79.588,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",90.61,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",91.182,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Bahamas","LFS - Labour Force & Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",90.299,,,,"Repository: ILO-STATISTICS - Micro data processing"
